Date,Biochemical Oxygen Demand,Conductivity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Temperature,Turbidity,Rainfall,Total Coliform,WQI
04-10-2022,3.614788139,381.9872884,13,3992.364459,69.99103003,2.506999959,9.703394049,26.39582711,16,0,7772.44504,46.83314431
05-10-2022,3.634462082,383.1677249,13,4032.130385,69.77986324,2.52625586,9.722858971,26.67857802,16,0,7712.838064,50.13431146
06-10-2022,3.554105877,378.3463526,12.69376762,3871.864698,76.34711525,2.445452931,9.642279404,25.56140881,16,0,7728.339767,34.90478558
07-10-2022,3.645549158,383.8329495,13,4055.226533,75.46505492,2.536420939,9.733485048,26.84993203,16,0,7962.721847,51.54407129
08-10-2022,3.588300229,380.3980138,12.90138113,3941.232359,77.19315067,2.478668329,9.675984279,26.05726147,16,0,7783.711351,40.63051658
09-10-2022,3.680853439,385.9512063,13,4126.870719,70.00648017,2.570689597,9.768271518,27,16,0,7682.937821,57.50746958
10-10-2022,3.541230895,377.5738537,12.62169508,3848.185676,71.3144849,2.430507009,9.628368952,25.41740053,16,0,8140.141241,34.0205736
11-10-2022,3.661018527,384.7611116,13,4088.348919,65.81888581,2.549706661,9.747862594,27,16,0,7631.427042,53.31188021
12-10-2022,3.582576522,380.0545913,12.87277815,3932.080651,74.73804259,2.470648915,9.669112718,26.01730443,16,0,7805.156163,38.53337508
13-10-2022,3.53850178,377.4101068,12.609938,3844.574489,66.73956857,2.425930853,9.624716316,25.41151616,16,0,7923.679272,36.9723573
14-10-2022,3.545201615,377.8120969,12.65181378,3858.644867,70.82616295,2.431959977,9.631080796,25.51705126,16,0,7461.920697,35.28331449
15-10-2022,3.551633792,378.1980275,12.6921516,3872.207121,66.81413872,2.437694255,9.637164024,25.61931499,16,0,7879.005573,33.97363145
16-10-2022,3.587047248,380.3228349,12.90644454,3943.758916,68.26695754,2.472382828,9.672215038,26.12778882,16,0,7566.495317,38.58690908
17-10-2022,3.590101597,380.5060958,12.92664976,3950.619265,67.44660561,2.474685526,9.674893562,26.1837036,16,0,7936.436024,39.00053464
18-10-2022,3.53332933,377.0997598,12.58796165,3837.852929,68.05694744,2.417135063,9.617732197,25.40251031,16,0,7573.51279,41.88045909
19-10-2022,3.558785321,378.6271193,12.74270888,3889.569422,68.18275393,2.441786542,9.642785932,25.77297314,16,0,7898.562959,33.9447433
20-10-2022,3.665040098,385.0024059,13,4102.909563,68.0722568,2.547210729,9.748625414,27,16,0,7974.946352,52.53625792
21-10-2022,3.642162691,383.6297614,13,4058.011168,72.13142302,2.523476903,9.725319797,26.96977894,16,0,7919.643901,48.20840943
22-10-2022,3.575396726,379.6238036,12.84879981,3925.361235,66.22863332,2.455828943,9.658112834,26.05049037,16,0,7791.004957,35.75996529
23-10-2022,3.553212438,378.2927463,12.71796237,3881.899971,70.11411485,2.432737344,9.635474891,25.75578829,16,0,7687.676604,37.06231945
24-10-2022,3.554982936,378.3989762,12.73091625,3886.373324,73.01313225,2.433575484,9.63677921,25.79689152,16,0,7611.660194,36.77543603
25-10-2022,3.577264448,379.7358669,12.86699814,3931.893477,67.72395289,2.454899868,9.658582158,26.12558243,16,0,8013.972587,35.99813118
26-10-2022,3.492994885,374.6796931,12.36383479,3764.335964,67.01162384,2.36964869,9.573821787,24.96298679,15.88358318,0,7572.504495,59.30237365
27-10-2022,3.52875116,376.8250696,12.58088697,3836.854325,68.37322559,2.404399154,9.609075157,25.48117633,16,0,7497.446745,46.87165479
28-10-2022,3.455616512,372.4369907,12.14465336,3691.614738,72.50100426,2.330234799,9.535425655,24.47531116,16,0,7830.210935,61.5196705
29-10-2022,3.55637362,378.4824172,12.75182926,3894.182254,69.43882144,2.429938605,9.635656113,25.90434343,16,0,7530.010031,37.45575832
30-10-2022,3.566080807,379.0648484,12.81276383,3914.673211,67.15519753,2.438569211,9.644825009,26.05908423,16,0,7491.150332,34.41163603
31-10-2022,3.50681283,375.5087698,12.45990483,3797.236799,70.09051608,2.378201691,9.585007261,25.24857455,16,0,7384.195607,55.22855905
01-11-2022,3.606866045,381.5119627,13,3998.465407,65.21979183,2.477132728,9.684499386,26.66895768,16,0,7567.918153,41.69545041
02-11-2022,3.46401722,372.9410332,12.20879781,3713.912238,70.45629864,2.333139421,9.54107832,24.68910255,16,0,7639.373503,61.45193719
03-11-2022,3.449170645,372.0502387,12.12263448,3685.385534,69.52139746,2.3171264,9.525648522,24.5016633,16,0,7695.786511,61.25209138
04-11-2022,3.530641819,376.9385092,12.61443169,3849.515947,67.25334372,2.397409511,9.606525665,25.66305087,16,0,7828.518934,46.69604033
05-11-2022,3.568750818,379.2250491,12.846109,3926.943274,65.54007871,2.434309179,9.644029998,26.21774013,16,0,7734.567292,35.20419635
06-11-2022,3.597516691,380.9510015,13,3985.70526,65.2727695,2.461844814,9.672180753,26.64199153,16,0,7581.786476,40.72266663
07-11-2022,3.487249139,374.3349484,12.36330148,3766.420938,69.4121861,2.35032648,9.56128781,25.12013448,16,0,7570.940922,61.72163889
08-11-2022,3.560950008,378.7570005,12.80868408,3915.093629,71.36758015,2.422756394,9.634353201,26.17418835,16,0,7703.079392,36.19831663
09-11-2022,3.501863666,375.2118199,12.45739291,3798.211696,65.63964033,2.362379302,9.574621484,25.3695677,16,0,7845.8813,56.13776583
10-11-2022,3.491882313,374.6129388,12.4007802,3779.559155,68.79570724,2.351087785,9.563985049,25.25275664,16,0,7606.803875,59.41677946
11-11-2022,3.541373701,377.582422,12.7010515,3879.87112,61.02654709,2.399249982,9.612811841,25.96889688,15.76645805,0,7477.74594,41.59567355
12-11-2022,3.526437294,376.6862376,12.61480261,3851.346128,65.39899281,2.382965754,9.597201524,25.78337406,16,0,7362.89025,46.55801833
13-11-2022,3.411586408,369.7951845,11.92911243,3623.01041,66.92306383,2.266748814,9.481667611,24.1993676,16,0,7262.176995,60.90270236
14-11-2022,3.560773331,378.7463998,12.82769367,3922.768136,64.14880227,2.414551856,9.630162593,26.31220244,16,0,7674.092874,35.97364165
15-11-2022,3.552447635,378.2468581,12.78124274,3907.518043,63.92820355,2.404824861,9.621136248,26.22016542,15.82825472,0,7645.924906,37.36644311
16-11-2022,3.448619181,372.0171508,12.16181777,3701.279435,64.59255395,2.299578107,9.516598644,24.79138732,16,0,7635.164652,61.30197541
17-11-2022,3.496100286,374.8660172,12.45029161,3797.676529,67.32898257,2.34562433,9.563362308,25.48123324,15.64875385,0,7483.19844,55.14575425
18-11-2022,3.497384021,374.9430413,12.46162162,3801.695038,65.74531343,2.345457026,9.563920524,25.52459871,15.66213989,0,7779.434485,54.1555968
19-11-2022,3.482049286,374.0229572,12.37328012,3772.492333,59.44593021,2.328655525,9.547852406,25.33558082,15.8998282,0,7390.223094,59.01775688
20-11-2022,3.437795196,371.3677117,12.11146072,3685.46621,59.65031768,2.282919377,9.502857286,24.74195957,16,0,7666.985208,61.14797763
21-11-2022,3.427987008,370.7792205,12.05635387,3667.346746,64.04213154,2.271614279,9.492300644,24.63084088,15.63373827,0,7456.955951,60.97926838
22-11-2022,3.456512173,372.4907304,12.23128316,3725.908396,67.08465483,2.298628124,9.520070149,25.05664129,15.72136347,0,7331.699478,61.55595546
23-11-2022,3.512613124,375.8567875,12.57170207,3839.635579,57.31655241,2.353203794,9.575408459,25.86874703,15.96329545,0,7560.436082,45.57373588
24-11-2022,3.477309704,373.7385822,12.36372853,3770.567529,63.90599732,2.316361582,9.539335643,25.40142798,15.71733544,0,7512.316312,57.3406457
25-11-2022,3.427719368,370.7631621,12.07006613,3672.938703,63.67125983,2.265219402,9.488969385,24.73432056,15.62682982,0,7490.144807,61.09511576
26-11-2022,3.480923925,373.9554355,12.39320456,3780.912255,69.25857292,2.316859521,9.541391723,25.50656203,15.77949951,0,7423.272654,54.48495259
27-11-2022,3.295970438,362.8582263,11.28742506,3412.581849,63.78083733,2.130329466,9.355649952,22.94480315,15.69328658,0,7387.614091,60.88037984
28-11-2022,3.491865276,374.6119166,12.46676467,3805.959756,65.92604661,2.324636073,9.550750675,25.71512493,15.8170767,0,7860.955372,48.90337538
29-11-2022,3.343442744,365.7065646,11.58022803,3510.714114,65.04090873,2.174614117,9.40152843,23.66519938,15.84129281,0,7608.136627,60.88037984
30-11-2022,3.408281031,369.5968619,11.97328311,3642.000831,58.06442369,2.237842262,9.465561647,24.60111289,15.61622216,0,7503.774614,60.92222407
01-12-2022,3.366368626,367.0821175,11.72585963,3559.796403,66.59870647,2.194309474,9.42283905,24.04269592,15.58481139,0,7369.416193,60.88037984
02-12-2022,3.353542686,366.3125612,11.65297936,3535.774669,64.77725993,2.179853391,9.409198038,23.89166029,15.54075952,0,7536.261721,60.88037984
03-12-2022,3.472219544,373.4331727,12.36913906,3774.767806,65.49193411,2.296890826,9.527055185,25.58182618,15.56707355,0,7426.13357,51.0401834
04-12-2022,3.386672609,368.3003565,11.85997798,3605.32215,75.58101987,2.209695676,9.440684142,24.41301284,15.45143781,0,7315.413957,60.88037984
05-12-2022,3.423241567,370.494494,12.08353303,3680.116585,57.38431611,2.244608117,9.476424842,24.95396733,15.41129292,0,7237.036254,61.53164782
06-12-2022,3.399409516,369.064571,11.94470155,3634.116814,68.64431175,2.219111734,9.451760625,24.64944441,15.62161424,0,7269.083168,61.0533036
07-12-2022,3.421428459,370.3857075,12.08099434,3679.826351,62.44071414,2.239459026,9.472943742,24.9869635,15.65625816,0,6638.644105,61.59031421
08-12-2022,3.397221323,368.9332794,11.93994771,3633.090555,63.99719587,2.213573415,9.447897369,24.67743693,15.02215101,0,7302.260854,61.14680544
09-12-2022,3.325018611,364.6011167,11.51094344,3490.369933,62.83019216,2.1396859,9.374852256,23.696083,15.29618179,0,7149.809451,60.88037984
10-12-2022,3.434754987,371.1852992,12.17358828,3711.533316,61.52495686,2.247731646,9.483743317,25.2619783,15.12685264,0,7553.358939,56.28087962
11-12-2022,3.356013924,366.4608354,11.70538179,3555.747147,60.91857134,2.167294625,9.404154275,24.18928266,15.17271798,0,7225.974074,60.88037984
12-12-2022,3.298620704,363.0172423,11.36527443,3442.661489,63.44651818,2.108200624,9.345910664,23.41554127,15.28565184,0,6971.556714,60.88037984
13-12-2022,3.350781286,366.1468772,11.68250067,3548.687755,57.73596068,2.158656104,9.397218695,24.1756287,15.30919698,0,7186.585102,60.88037984
14-12-2022,3.442952741,371.6771645,12.2398017,3734.739582,64.36832757,2.249118642,9.488535692,25.49593512,15.12297797,0,6974.520038,48.15817839
15-12-2022,3.406145275,369.4687165,12.02323746,3662.836874,60.69678428,2.21059895,9.450872112,25.01059453,14.73277125,0,7265.584046,59.82344651
16-12-2022,3.341914013,365.6148408,11.64213746,3536.089378,58.38365678,2.144652661,9.385783337,24.14136984,14.89241722,0,7216.229332,60.88037984
17-12-2022,3.337590434,365.355426,11.62048929,3529.159541,60.2520942,2.138611762,9.380601098,24.11089284,15.23467317,0,7336.727884,60.88037984
18-12-2022,3.334673806,365.1804283,11.60728728,3525.045388,65.20166998,2.133976029,9.376824917,24.10014437,14.47720362,0,6974.090316,60.88037984
19-12-2022,3.450292009,372.1175206,12.30529745,3758.002174,59.65217914,2.247873853,9.491582931,25.74890586,15.2326677,0,7126.165449,40.45847929
20-12-2022,3.361248522,366.7749113,11.77533938,3581.636344,62.16143082,2.157109222,9.401678872,24.53241706,15.06930824,0,6833.450889,61.3542525
21-12-2022,3.359350333,366.66102,11.76825375,3579.561366,58.7210612,2.153489633,9.398919983,24.53596691,15.19817297,0,7233.843709,61.4110959
22-12-2022,3.385059563,368.2035738,11.92681199,3632.700969,63.01558115,2.177477719,9.423768641,24.92601615,14.86510389,0,7184.410406,56.9698718
23-12-2022,3.3411839,365.571034,11.66785896,3546.670023,62.62630089,2.131881676,9.379032788,24.3418635,14.46243001,0,7166.894329,61.19101713
24-12-2022,3.311994573,363.8196744,11.49702076,3490.010474,65.94369373,2.100973246,9.348983909,23.96329726,14.93069929,0,7055.163848,60.88037984
25-12-2022,3.310835888,363.7501533,11.49436195,3489.410423,59.69944337,2.09809724,9.346966564,23.97712877,15.06950429,0,7124.914719,60.88037984
26-12-2022,3.31278575,363.867145,11.51034868,3495.025174,62.06059692,2.098332075,9.348058912,24.03443981,14.96950505,0,7349.965259,60.88037984
27-12-2022,3.310224136,363.7134482,11.49925957,3491.614174,60.17761255,2.094058236,9.344641186,24.02854117,14.62205844,0,6959.236893,60.88910155
28-12-2022,3.344194433,365.751666,11.70735364,3561.263683,63.60013357,2.126319615,9.377757024,24.53403137,14.7420429,0,7031.167904,61.68356149
29-12-2022,3.306147495,363.4688497,11.48333477,3486.87491,57.38551087,2.086567575,9.338857535,24.03121353,14.58828415,0,6773.425342,61.03512925
30-12-2022,3.335930251,365.255815,11.66628326,3548.141203,61.60694581,2.114649549,9.3677899,24.47793578,14.50123443,0,6804.242548,61.18859203
31-12-2022,3.291022525,362.5613515,11.40107679,3460.021708,58.61824225,2.068045866,9.322034195,23.87890687,14.82648619,0,6984.737719,60.91490549
01-01-2023,3.364763537,366.7858122,11.62774944,3619.194363,63.84070657,2.140096248,9.414929893,23.96086708,14.71631598,0,7423.282042,61.22405695
02-01-2023,3.256709737,360.3025842,10.98363865,3404.771565,64.1400483,2.030357645,9.306033691,22.47759792,14.74757511,0,7138.603149,60.97838403
03-01-2023,3.398239966,368.794398,11.83701621,3689.510499,64.45366449,2.170209399,9.446724683,24.48839445,14.67615995,0,7130.087441,53.16819683
04-01-2023,3.365568879,366.8341327,11.64516882,3625.839975,63.18109107,2.135866661,9.41321777,24.06025312,14.56966168,0,7083.356316,61.61471476
05-01-2023,3.393984132,368.5390479,11.81982117,3684.334814,64.00748462,2.162617583,9.440800858,24.48719246,14.86786825,0,7045.299546,50.97800608
06-01-2023,3.195129562,356.6077737,10.63083504,3288.282192,67.93204742,1.962106495,9.241118029,21.73221755,15.04189693,0,7198.821285,60.97838403
07-01-2023,3.44024053,371.3144318,12.10562139,3780.152343,65.98922086,2.205569248,9.485404889,25.19261486,14.74377722,0,6828.013857,37.79246598
08-01-2023,3.324743758,364.3846255,11.41673931,3550.798221,65.47639337,2.088433054,9.369088406,23.60434994,14.45091312,0,7371.357635,61.17048848
09-01-2023,3.38305702,367.8834212,11.77069424,3669.054889,61.3392966,2.145116172,9.426586596,24.44926313,14.89152406,0,6969.859179,47.28024326
10-01-2023,3.271601625,361.1960975,11.10601283,3447.764482,59.87615439,2.032040394,9.31432101,22.9172443,15.0323188,0,7235.171463,60.97838403
11-01-2023,3.350210263,365.9126158,11.58169001,3606.591898,65.24876437,2.109038889,9.392124576,24.0459427,14.53775251,0,6824.714982,55.29338225
12-01-2023,3.262902231,360.6741338,11.06184037,3433.575258,64.85106073,2.020131434,9.304016832,22.85162017,14.54330021,0,7200.487052,60.97838403
13-01-2023,3.280413983,361.724839,11.17088147,3470.186993,66.48210926,2.036054955,9.320734469,23.12457874,14.71434914,0,7189.196214,61.00020108
14-01-2023,3.403362578,369.1017547,11.91251446,3717.660752,60.09449853,2.157426982,9.44289478,24.87344902,14.90800182,0,7119.823445,37.53554637
15-01-2023,3.294215795,362.5529477,11.26154485,3500.931624,61.06135063,2.046715761,9.332965778,23.37277172,14.45228258,0,6832.364041,61.40735758
16-01-2023,3.310741948,363.5445169,11.36458138,3535.535774,56.67635967,2.061690069,9.348716008,23.63129514,14.26260217,0,7069.52055,59.6079533
17-01-2023,3.339526713,365.2716028,11.54113695,3594.644096,60.26351975,2.088936044,9.376731378,24.0612107,14.62844701,0,6771.458743,47.10961023
18-01-2023,3.316994217,363.919653,11.40975518,3551.104386,64.27811645,2.064878267,9.353436242,23.77244818,14.63528448,0,6946.077718,53.2492624
19-01-2023,3.295952768,362.6571661,11.28728479,3510.532808,59.73778679,2.042325498,9.331639133,23.504316,14.45024905,0,7191.17809,58.83808093
20-01-2023,3.302937597,363.0762558,11.33293603,3525.999375,62.90902125,2.047813415,9.337875506,23.62829953,14.31120017,0,7133.409025,54.23432697
21-01-2023,3.401155182,368.9693109,11.92594669,3723.916602,60.26786677,2.144548942,9.435352062,25.02928173,14.59576656,0,6965.989795,43.92918385
22-01-2023,3.274436548,361.3661929,11.1693018,3471.946101,61.6648706,2.016363543,9.307900046,23.28088926,14.47682962,0,6756.991149,60.43701009
23-01-2023,3.283744843,361.9246906,11.22877917,3492.013729,57.10452145,2.024220799,9.316482821,23.43659857,14.19214213,0,7070.187214,54.96741204
24-01-2023,3.322635404,364.2581243,11.46570974,3571.229735,60.65973572,2.061676478,9.354655941,24.00617687,14.33053774,0,6934.184301,38.74641884
25-01-2023,3.32183323,364.2099938,11.46444245,3571.043686,51.28886941,2.059456003,9.353144616,24.01976668,14.02555702,0,6455.607679,36.94053783
26-01-2023,3.322405202,364.2443121,11.47137753,3573.58893,59.561459,2.058626677,9.35301594,24.05229702,14.4085539,0,7065.687026,35.13546837
27-01-2023,3.291530495,362.3918297,11.28958899,3513.223397,55.09233964,2.026368089,9.321449292,23.64426904,14.19471118,0,6893.935386,43.73792557
28-01-2023,3.199028604,356.8417163,10.73799278,3329.585669,63.46513755,1.932500144,9.228264374,22.37314851,14.13610978,0,7129.0268,61.12114437
29-01-2023,3.334480873,364.9688524,11.55407594,3601.838027,62.04459391,2.066604592,9.363042732,24.29306715,14.19309018,0,6659.373785,39.26408313
30-01-2023,3.192169052,356.4301431,10.70352799,3318.543575,60.97946581,1.922963581,9.220066316,22.32396248,14.18446579,0,6233.118202,61.19860324
31-01-2023,3.261342684,360.580561,11.12184519,3458.201004,64.01145511,1.990827048,9.288584866,23.3153212,14.33246239,0,6914.449504,46.24922249
01-02-2023,3.205270241,357.2162145,10.78863741,3347.346869,56.4726118,1.933463855,9.231867048,22.55289514,14.24910634,0,6907.264837,61.71658282
02-02-2023,3.23659973,359.0959838,10.97979173,3411.276802,64.4343555,1.963522389,9.26256106,23.01374969,14.07736468,0,6501.285617,51.10083725
03-02-2023,3.253117814,360.0870688,11.08202719,3445.56375,61.86376242,1.978789691,9.278453752,23.26689154,14.23949148,0,6634.339171,42.9870714
04-02-2023,3.249671958,359.8803175,11.06442765,3439.902278,58.23449804,1.974113597,9.274392778,23.24017873,14.14537613,0,7371.855841,42.12684113
05-02-2023,3.251676809,360.0006086,11.07948008,3445.12131,62.2300913,1.974909118,9.275792964,23.28940993,13.95874547,0,6750.620192,39.28866861
06-02-2023,3.308296175,363.3977705,11.42216644,3559.548105,55.38554392,2.03034042,9.331818297,24.10287217,13.99833065,0,6949.02363,42.22464388
07-02-2023,3.247371212,359.7422727,11.05953278,3438.864626,56.11423741,1.968249011,9.270310112,23.27033549,13.9732169,0,6663.951526,36.6396683
08-02-2023,3.209625461,357.4775277,10.83591947,3364.517605,56.64756255,1.929358779,9.23199212,22.76192341,14.08388532,0,6367.4393,48.24671836
09-02-2023,3.267232205,360.9339323,11.18436538,3480.853272,56.77418075,1.985843344,9.289037775,23.58805595,13.8897904,0,6743.031891,37.39591916
10-02-2023,3.275752514,361.4451508,11.23823609,3498.993432,55.08148666,1.99326411,9.297008312,23.72658227,13.86587109,0,6715.716057,39.94216304
11-02-2023,3.152207145,354.0324287,10.49965534,3252.979276,61.81275065,1.86864216,9.172924653,22.01578728,14.31886422,0,6680.786961,61.86051368
12-02-2023,3.240824288,359.3494573,11.03399144,3431.266861,57.26160816,1.956206001,9.261015144,23.27486004,14.09462708,0,6729.934685,35.27607493
13-02-2023,3.243438651,359.506319,11.05225189,3437.525296,58.99271544,1.957790656,9.263114653,23.32948101,13.73653996,0,6797.993695,36.70017999
14-02-2023,3.190987312,356.3592387,10.74005838,3333.628429,56.12356539,1.904333507,9.210160409,22.61276396,13.98524661,0,6707.573071,42.51577396
15-02-2023,3.272196791,361.2318075,11.2297693,3497.029002,52.27464811,1.984561371,9.290879081,23.76687492,13.87755017,0,6477.433117,43.94356868
16-02-2023,3.193515851,356.510951,10.76007647,3340.62425,58.45091728,1.904923303,9.211719577,22.6820915,13.91544065,0,6820.292849,37.48695863
17-02-2023,3.204966558,357.1979935,10.83111161,3364.458022,51.8107445,1.915441653,9.222704105,22.85871767,13.84828241,0,6326.188856,33.93010059
18-02-2023,3.187765866,356.165952,10.73017574,3330.96395,57.25087616,1.897333649,9.205049758,22.63378593,14.04286473,0,6299.186881,35.50093803
19-02-2023,3.19499342,356.5996052,10.77574605,3346.301054,53.2636336,1.903679208,9.211836314,22.75040661,13.85862534,0,6850.479503,33.96493272
20-02-2023,3.137259666,353.13558,10.43148458,3231.689964,63.24476481,1.845089034,9.15367435,21.95712138,13.7620962,0,6797.624315,49.81044722
21-02-2023,3.117994405,351.9796643,10.31796948,3193.99003,59.93396613,1.824993184,9.133993795,21.70194303,13.96841676,0,6678.511774,54.80991187
22-02-2023,3.267710923,360.9626554,11.21827987,3494.227577,57.43668815,1.97390519,9.283308056,23.81205323,13.79255669,0,6404.867307,49.37758784
23-02-2023,3.14369211,353.5215266,10.47611248,3246.968149,60.83272713,1.849108181,9.158900145,22.0894083,13.75657696,0,6536.538344,41.51185227
24-02-2023,3.134591432,352.9754859,10.42338754,3229.518444,54.42749404,1.839255852,9.149423642,21.9751527,13.78193187,0,6619.933799,42.85519627
25-02-2023,3.074679337,349.3807602,10.06572718,3110.419137,58.52439184,1.778618874,9.089149105,21.14906882,13.68772009,0,6347.867734,61.99602397
26-02-2023,3.148656006,353.8193604,10.51133194,3259.070375,57.42359504,1.851897643,9.162776825,22.19695543,13.69607405,0,6514.006549,33.92158163
27-02-2023,3.11277283,351.6663698,10.29770966,3187.974732,57.54915302,1.815343758,9.126558294,21.70632838,13.56515232,0,6787.248026,44.97889936
28-02-2023,3.259419775,360.4651865,11.17919963,3481.911944,60.50982119,1.961347382,9.272883579,23.77064373,13.52099968,0,6937.418125,52.89802085
01-03-2023,3.226270518,358.4762311,10.98184344,3416.22917,58.82866285,1.927582383,9.239426451,23.31732961,13.46074357,0,6563.45204,47.496831
02-03-2023,3.139902197,353.2941318,10.46510347,3244.080508,57.43855955,1.840626083,9.15276414,22.11846276,13.37177134,0,6794.226813,34.12595857
03-03-2023,3.285531395,362.0318837,11.34027877,3535.898949,51.55172189,1.985695237,9.298113316,24.1670723,13.46442376,0,6255.916801,60.20827439
04-03-2023,3.220668025,358.1400815,10.9524284,3406.70415,53.58305115,1.920299926,9.232983975,23.2682941,13.59620485,0,6766.629501,48.83096294
05-03-2023,3.154078977,354.1447386,10.55415331,3274.029735,56.04469503,1.853207195,9.166143086,22.34486185,13.64286734,0,6470.171954,37.11974788
06-03-2023,3.044162077,347.5497246,9.8958401,3054.671209,56.64541164,1.742815022,9.05598855,20.81434254,13.55966723,0,6688.866212,56.93430015
07-03-2023,3.282562683,361.853761,11.32736054,3531.919144,52.930011,1.980768905,9.294165794,24.15976868,13.13496818,0,6574.496179,62.72814259
08-03-2023,3.097491828,350.7495097,10.21798051,3162.195475,63.51384806,1.795280008,9.108885918,21.57609243,13.91371043,0,6884.994154,34.02568443
09-03-2023,3.083727425,349.9236455,10.13636719,3135.055905,60.78907666,1.78112637,9.094926897,21.39020241,13.80927756,0,6443.104957,37.28594251
10-03-2023,3.216225099,357.8735059,10.93225402,3400.411567,58.01021804,1.91326373,9.227244414,23.25147534,13.67482801,0,6740.810991,52.48214166
11-03-2023,3.286255982,362.0753589,11.35326753,3540.80462,56.38684506,1.982963327,9.297109655,24.23770522,13.96137667,0,6556.903593,64.77277219
12-03-2023,3.232726603,358.8635962,11.03284666,3434.048022,55.50389159,1.929131788,9.243429196,23.49358171,13.37911791,0,6578.877792,56.98003097
13-03-2023,3.191026058,356.3615635,10.78332575,3350.919876,53.25746872,1.887158299,9.201592179,22.9145506,13.94733924,0,6571.721029,49.84487769
14-03-2023,3.191959201,356.4175521,10.78953372,3353.029809,56.32130092,1.887847795,9.202403498,22.93187843,13.37250757,0,6437.529831,50.69144878
15-03-2023,3.204356566,357.1613939,10.86445361,3378.038816,56.84068913,1.900030881,9.214693723,23.1091914,13.6095481,0,6602.23757,53.67513394
16-03-2023,3.199170102,356.8502061,10.83379694,3367.850735,52.32366516,1.894659571,9.209414836,23.03981572,13.30379824,0,6591.141372,53.34910125
17-03-2023,3.174894846,355.3936907,10.6885338,3319.455582,57.03594023,1.870228956,9.185061901,22.70268092,13.55878574,0,6650.753873,49.43097188
18-03-2023,3.165730765,354.8438459,10.63386388,3301.253246,55.55505124,1.860939049,9.175834907,22.57658574,13.63087827,0,6618.463158,48.33320167
19-03-2023,3.157150415,354.3290249,10.58262242,3284.188801,50.28778017,1.852262443,9.167206429,22.45814531,13.52102243,0,6760.439123,47.33164728
20-03-2023,3.1224152,352.244912,10.37437777,3214.785029,53.42338216,1.817460572,9.132437886,21.9730188,13.6935695,0,6785.042013,41.41252517
21-03-2023,3.145987081,353.6592249,10.51590165,3261.965829,54.76001681,1.840995416,9.155991249,22.30367329,13.56994874,0,6389.937842,46.41264659
22-03-2023,3.075354474,349.4212685,10.09212453,3120.708023,61.66315557,1.7703554,9.085354937,21.31494644,13.44553326,0,6773.761445,34.70035623
23-03-2023,3.155140893,354.2084536,10.57078748,3280.258637,57.67197435,1.850164043,9.165152468,22.43156738,13.43704246,0,6362.906338,49.24814717
24-03-2023,3.110757942,351.5454765,10.30436015,3191.440885,52.00105518,1.805832941,9.120795441,21.80929871,13.71349523,0,6718.133669,41.46464819
25-03-2023,3.105211679,351.2127007,10.27087893,3180.2669,57.47375466,1.800368137,9.115289908,21.73022549,13.42198961,0,6725.121191,40.94894301
26-03-2023,3.169663464,355.0798079,10.65731203,3309.059426,51.3848383,1.864930967,9.179797216,22.6306072,13.73776189,0,6219.742892,53.54376769
27-03-2023,3.230620365,358.7372219,11.02270194,3430.83263,59.2888832,1.926028466,9.240824415,23.48154336,13.80168412,0,6621.656602,65.08267635
28-03-2023,3.207361354,357.3416812,10.8827226,3384.144498,54.64444698,1.902939563,9.217650458,23.15294029,13.22637589,0,6510.637347,61.58812058
29-03-2023,3.083419417,349.905165,10.13857206,3136.061056,55.79686934,1.779197197,9.093808307,21.41426071,13.79019641,0,6454.080291,38.81417663
30-03-2023,3.113035469,351.6821282,10.31569594,3195.064188,60.07806499,1.80904222,9.123538845,21.82487844,13.97970267,0,6877.721095,44.81803883
31-03-2023,3.210201199,357.5120719,10.89804455,3389.137342,52.26501487,1.906466255,9.220833727,23.18067831,13.62253923,0,6478.75209,63.47263887
01-04-2023,3.114757176,351.7854306,10.32466151,3197.961734,51.96390728,1.811309794,9.125533485,21.83942965,13.69698766,0,6450.369252,43.00507755
02-04-2023,3.153441725,354.1065035,10.55597697,3275.014097,54.43613732,1.850311078,9.164376401,22.37547047,13.79011474,0,6629.159135,50.62051082
03-04-2023,3.19304052,356.4824312,10.7927052,3353.865873,59.33665314,1.890255685,9.204148102,22.92380187,13.53366894,0,6753.731693,58.39201826
04-04-2023,3.118057663,351.9834598,10.34187109,3203.525372,51.70095722,1.815647618,9.129352641,21.86748309,13.63178025,0,6591.094941,44.6635109
05-04-2023,3.172752795,355.2651677,10.66903275,3312.511982,47.80289399,1.870746403,9.184249599,22.62615099,13.33954823,0,6855.726168,55.23464219
06-04-2023,3.101863741,351.0118245,10.24261743,3170.301475,54.98912405,1.800289747,9.113576744,21.62613726,13.63768211,0,6731.890179,42.24254366
07-04-2023,3.139649172,353.2789503,10.46817748,3245.411322,58.04392456,1.838536193,9.151592683,22.14706553,13.71764528,0,6193.510398,49.6116527
08-04-2023,3.18693039,356.1158234,10.75064105,3339.484263,60.03843698,1.886306907,9.199118649,22.80043641,13.72982166,0,6526.930487,58.74544511
09-04-2023,3.092586184,350.4551711,10.18328123,3150.27802,55.09995075,1.792480533,9.105033358,21.47055548,13.84873604,0,6524.339193,41.30795264
